shape,size,depth,hardware_type,Energy test,Accuracy test,Loss test
wide_first_4x,2097152.0,4.0,cpu1,1928927.0,0.9844286,0.068098485
wide_first_4x,2097152.0,5.0,cpu1,1878935.25,0.98464286,0.07169728
wide_first_4x,2097152.0,7.0,cpu1,1993179.0,0.9842143,0.07734684
wide_first_4x,2097152.0,8.0,cpu1,2214235.5,0.9842143,0.07769117
wide_first_4x,2097152.0,8.0,gpu1,2459065.0,0.9842143,0.07769117
wide_first_4x,2097152.0,9.0,cpu1,3194134.0,0.9837857,0.08048408
wide_first_4x,2097152.0,10.0,cpu1,3965666.5,0.9835714,0.0865726
wide_first_4x,2097152.0,12.0,cpu1,2879387.25,0.9827143,0.0909875
wide_first_4x,2097152.0,14.0,cpu1,3045409.75,0.9827857,0.09850067
wide_first_4x,2097152.0,16.0,cpu1,3294341.0,0.9819286,0.10168922
wide_first_4x,2097152.0,18.0,gpu1,2842783.25,0.98228574,0.11140931
wide_first_4x,2097152.0,20.0,cpu1,4086108.5,0.9820357,0.11557339
wide_first_4x,2097152.0,20.0,gpu1,2904988.5,0.9820357,0.11557339
wide_first_4x,4194304.0,3.0,cpu1,2347071.75,0.9836786,0.06580442
wide_first_4x,4194304.0,3.0,gpu1,2894561.25,0.9836786,0.06580442
wide_first_4x,4194304.0,4.0,cpu1,2564155.75,0.9851429,0.06767693
wide_first_4x,4194304.0,5.0,cpu1,3120105.0,0.9850714,0.070603035
wide_first_4x,4194304.0,7.0,cpu1,3184723.0,0.98464286,0.07562011
wide_first_4x,4194304.0,8.0,cpu1,3305503.75,0.9851429,0.07633066
wide_first_4x,4194304.0,9.0,cpu1,3218306.5,0.98464286,0.0777226
wide_first_4x,4194304.0,10.0,cpu1,3424181.0,0.9843571,0.08124113
wide_first_4x,4194304.0,12.0,cpu1,3969091.25,0.9845357,0.08247973
wide_first_4x,4194304.0,12.0,gpu1,3256981.25,0.9845357,0.08247973
wide_first_4x,4194304.0,14.0,cpu1,4122417.25,0.9836429,0.08951973
wide_first_4x,4194304.0,16.0,cpu1,4940908.5,0.98385715,0.0956928
wide_first_4x,4194304.0,18.0,cpu1,5161613.5,0.9837143,0.099981576
wide_first_4x,4194304.0,20.0,cpu1,8048831.5,0.9837143,0.10420254
wide_first_4x,4194304.0,20.0,gpu1,3512555.75,0.9837143,0.10420254
wide_first_4x,8388608.0,3.0,cpu1,3911208.25,0.98407143,0.06358807
wide_first_4x,8388608.0,3.0,gpu1,3941693.25,0.98407143,0.06358807
wide_first_4x,8388608.0,4.0,cpu1,4218687.0,0.98535717,0.06738388
wide_first_4x,8388608.0,5.0,cpu1,3996356.0,0.98564285,0.07155126
wide_first_4x,8388608.0,7.0,cpu1,4669843.5,0.9859286,0.07234342
wide_first_4x,8388608.0,8.0,cpu1,5121825.5,0.9852857,0.0775611
wide_first_4x,8388608.0,9.0,cpu1,5068015.5,0.98557144,0.07495585
wide_first_4x,8388608.0,10.0,cpu1,4695371.5,0.98496425,0.081236884
wide_first_4x,8388608.0,10.0,gpu1,4265257.0,0.98496425,0.081236884
wide_first_4x,8388608.0,12.0,cpu1,5514683.5,0.985,0.07980691
wide_first_4x,8388608.0,14.0,cpu1,5405029.5,0.98467857,0.086236104
wide_first_4x,8388608.0,14.0,gpu1,4329585.0,0.98467857,0.086236104
wide_first_4x,8388608.0,16.0,cpu1,8997970.0,0.98407143,0.09036062
wide_first_4x,8388608.0,18.0,cpu1,8324016.0,0.9844286,0.0941096
wide_first_4x,8388608.0,20.0,cpu1,6398006.0,0.9841429,0.09840888
wide_first_4x,8388608.0,20.0,gpu2,4585803.0,0.9841429,0.09840888
wide_first_4x,16777216.0,3.0,cpu1,5475087.0,0.9850714,0.062201712
wide_first_4x,16777216.0,4.0,cpu1,6174694.5,0.98564285,0.06997237
wide_first_4x,16777216.0,5.0,cpu1,7932836.5,0.9868571,0.06877425
wide_first_4x,16777216.0,7.0,cpu1,8501775.0,0.9861429,0.073352195
wide_first_4x,16777216.0,8.0,cpu1,7513558.5,0.9859286,0.07735674
wide_first_4x,16777216.0,9.0,cpu1,7602311.0,0.9857857,0.07680217
wide_first_4x,16777216.0,9.0,gpu1,6290177.0,0.9857857,0.07680217
wide_first_4x,16777216.0,10.0,cpu1,8433737.0,0.98571426,0.07806705
wide_first_4x,16777216.0,12.0,cpu1,8588169.0,0.9854286,0.08309433
wide_first_4x,16777216.0,14.0,cpu1,10265190.0,0.985,0.08398287
wide_first_4x,16777216.0,16.0,cpu1,8706217.0,0.9851429,0.085273735
wide_first_4x,16777216.0,16.0,gpu2,6542887.0,0.9851429,0.085273735
wide_first_4x,16777216.0,18.0,cpu1,9234482.0,0.98485714,0.090357535
wide_first_4x,16777216.0,20.0,cpu1,9449583.0,0.98485714,0.09564198
wide_first_4x,16777216.0,20.0,gpu1,6635255.0,0.98485714,0.09564198
wide_first_8x,1024.0,10.0,cpu1,719129.6875,0.112571426,2.301158
wide_first_8x,1024.0,10.0,gpu2,2157709.75,0.112571426,2.301158
wide_first_8x,1024.0,12.0,cpu1,855329.75,0.112749994,2.3013053
wide_first_8x,1024.0,12.0,gpu2,2163535.0,0.112749994,2.3013053
wide_first_8x,1024.0,14.0,cpu1,784194.75,0.11228571,2.30119
wide_first_8x,1024.0,14.0,gpu2,2272456.0,0.11228571,2.30119
wide_first_8x,1024.0,16.0,cpu1,790836.625,0.11221428,2.3012755
wide_first_8x,1024.0,18.0,cpu1,960108.75,0.11207143,2.3013484
wide_first_8x,1024.0,20.0,cpu1,868000.3125,0.11260714,2.301366
wide_first_8x,1024.0,20.0,gpu1,2450236.0,0.11260714,2.301366
wide_first_8x,2048.0,3.0,cpu1,678904.0625,0.7392857,0.8907176
wide_first_8x,2048.0,5.0,cpu1,768284.6875,0.45821428,1.4508407
wide_first_8x,2048.0,12.0,cpu1,753130.5,0.11235714,2.3012881
wide_first_8x,2048.0,14.0,cpu1,757412.8125,0.112571426,2.3012588
wide_first_8x,2048.0,16.0,cpu1,860644.3125,0.11221428,2.3013377
wide_first_8x,2048.0,18.0,cpu1,925145.8125,0.11292857,2.3012502
wide_first_8x,2048.0,20.0,cpu1,962369.1875,0.1125,2.3012896
wide_first_8x,4096.0,5.0,cpu1,717214.4375,0.544,1.4332057
wide_first_8x,4096.0,7.0,cpu1,735037.71875,0.114285715,2.3010445
wide_first_8x,4096.0,8.0,cpu1,778061.34375,0.11417857,2.3009415
wide_first_8x,4096.0,8.0,gpu2,2126656.625,0.11417857,2.3009415
wide_first_8x,4096.0,9.0,cpu1,1005634.09375,0.112535715,2.3012552
wide_first_8x,4096.0,9.0,gpu1,2191831.75,0.112535715,2.3012552
wide_first_8x,4096.0,14.0,gpu1,2285534.75,0.11221428,2.3012314
wide_first_8x,4096.0,18.0,cpu1,1512573.8125,0.11242857,2.3012867
wide_first_8x,4096.0,20.0,gpu1,2457505.25,0.11221428,2.3013084
wide_first_8x,8192.0,3.0,cpu1,687730.96875,0.9267143,0.2769656
wide_first_8x,8192.0,4.0,cpu1,711376.625,0.9201428,0.3095546
wide_first_8x,8192.0,4.0,gpu1,2062883.875,0.9201428,0.3095546
wide_first_8x,8192.0,7.0,cpu1,761321.34375,0.893,0.46555212
wide_first_8x,8192.0,7.0,gpu1,2060716.375,0.893,0.46555212
wide_first_8x,8192.0,9.0,cpu1,925981.65625,0.87564284,0.59173846
wide_first_8x,8192.0,10.0,cpu1,837176.125,0.8695,0.6298784
wide_first_8x,8192.0,14.0,cpu1,1088657.1875,0.8191428,1.066567
wide_first_8x,8192.0,16.0,cpu1,938447.34375,0.7067143,1.3325405
wide_first_8x,8192.0,16.0,gpu1,2307404.75,0.7067143,1.3325405
wide_first_8x,8192.0,18.0,gpu2,2418013.5,0.11528572,2.3008125
wide_first_8x,8192.0,20.0,cpu1,1276281.9375,0.11396429,2.3010035
wide_first_8x,16384.0,3.0,cpu1,685072.375,0.9540714,0.16686413
wide_first_8x,16384.0,4.0,cpu1,732770.1875,0.95114285,0.18046603
wide_first_8x,16384.0,8.0,cpu1,1059642.875,0.93685716,0.25204054
wide_first_8x,16384.0,9.0,gpu1,2303383.75,0.93175,0.2747258
wide_first_8x,16384.0,10.0,gpu2,2328220.875,0.9267143,0.3046261
wide_first_8x,16384.0,14.0,cpu1,1489033.3125,0.91460717,0.38683152
wide_first_8x,16384.0,18.0,cpu1,1468472.75,0.90907145,0.44884932
wide_first_8x,16384.0,18.0,gpu2,2662640.0,0.90907145,0.44884932
wide_first_8x,16384.0,20.0,cpu1,1308886.6875,0.90753573,0.51340127
wide_first_8x,32768.0,3.0,cpu1,695312.375,0.96585715,0.12293141
wide_first_8x,32768.0,8.0,cpu1,979848.28125,0.9562143,0.16617821
wide_first_8x,32768.0,14.0,gpu1,2427504.75,0.9365714,0.26922065
wide_first_8x,32768.0,16.0,cpu1,1020841.34375,0.9324286,0.28644246
wide_first_8x,32768.0,18.0,cpu1,1311030.34375,0.9276072,0.3310727
wide_first_8x,32768.0,20.0,cpu1,1276170.84375,0.92796427,0.3677497
wide_first_8x,65536.0,3.0,cpu1,774233.4375,0.97321427,0.09771401
wide_first_8x,65536.0,9.0,cpu1,1502389.8125,0.966,0.13829362
wide_first_8x,65536.0,10.0,cpu1,1774235.125,0.9648571,0.14691651
wide_first_8x,65536.0,18.0,cpu1,1247904.375,0.9543214,0.24801692
wide_first_8x,65536.0,20.0,cpu1,1982746.625,0.9549286,0.2770557
wide_first_8x,65536.0,20.0,gpu2,2591073.25,0.9549286,0.2770557
wide_first_8x,131072.0,7.0,cpu1,1141074.6875,0.97525,0.10354975
wide_first_8x,131072.0,14.0,cpu1,1441983.5625,0.9705,0.15852356
wide_first_8x,131072.0,18.0,cpu1,1970547.5625,0.96764284,0.21121271
wide_first_8x,262144.0,3.0,cpu1,990186.0625,0.98014283,0.07557197
wide_first_8x,262144.0,4.0,cpu1,1297713.03125,0.98,0.08021006
wide_first_8x,262144.0,5.0,gpu1,2154686.75,0.97992855,0.08364417
wide_first_8x,262144.0,7.0,cpu1,1609449.625,0.9793929,0.09290914
wide_first_8x,262144.0,8.0,cpu1,1512324.5,0.97892857,0.098758504
wide_first_8x,262144.0,10.0,cpu1,1935039.75,0.97814286,0.10898347
wide_first_8x,262144.0,10.0,gpu1,2269838.5,0.97814286,0.10898347
wide_first_8x,262144.0,16.0,gpu1,2415215.25,0.9746429,0.15315421
wide_first_8x,262144.0,18.0,cpu1,4598023.75,0.9730357,0.17213833
wide_first_8x,262144.0,20.0,gpu1,2609816.5,0.9728571,0.18961886
wide_first_8x,524288.0,3.0,cpu1,1009120.09375,0.9817143,0.07114294
wide_first_8x,524288.0,4.0,cpu1,1201093.125,0.9817143,0.075133756
wide_first_8x,524288.0,5.0,cpu1,1303547.6875,0.9818571,0.07881019
wide_first_8x,524288.0,8.0,cpu1,1713353.125,0.98164284,0.09047842
wide_first_8x,524288.0,9.0,cpu1,1847972.0625,0.9809286,0.09535812
wide_first_8x,524288.0,16.0,cpu1,4305509.25,0.9775,0.1303218
wide_first_8x,524288.0,16.0,gpu1,2572348.75,0.9775,0.1303218
wide_first_8x,524288.0,18.0,cpu1,2903685.125,0.97657144,0.14823315
wide_first_8x,1048576.0,3.0,cpu1,1220882.6875,0.9827143,0.068549894
wide_first_8x,1048576.0,3.0,gpu1,2187847.625,0.9827143,0.068549894
wide_first_8x,1048576.0,7.0,gpu1,2237507.0,0.98335713,0.082497776
wide_first_8x,1048576.0,9.0,cpu1,2083762.375,0.9826071,0.088366166
wide_first_8x,1048576.0,9.0,gpu1,2289174.75,0.9826071,0.088366166
wide_first_8x,1048576.0,10.0,cpu1,2060457.0,0.9820714,0.09219571
wide_first_8x,1048576.0,12.0,cpu1,2519505.5,0.9815,0.09858453
wide_first_8x,1048576.0,14.0,gpu2,2548589.0,0.9802857,0.10641824
wide_first_8x,1048576.0,16.0,cpu1,2764347.125,0.9797143,0.11630662
wide_first_8x,1048576.0,18.0,gpu1,2569793.25,0.9793571,0.12782684
wide_first_8x,1048576.0,20.0,cpu1,3223770.5,0.9793571,0.13556254
wide_first_8x,1048576.0,20.0,gpu1,2718962.0,0.9793571,0.13556254
wide_first_8x,2097152.0,4.0,cpu1,1561801.75,0.9843571,0.06540108
wide_first_8x,2097152.0,5.0,cpu1,1857248.4375,0.98464286,0.0729936
wide_first_8x,2097152.0,5.0,gpu1,2415417.5,0.98464286,0.0729936
wide_first_8x,2097152.0,7.0,cpu1,2150073.75,0.98417854,0.07886242
wide_first_8x,2097152.0,8.0,cpu1,2616751.125,0.9837143,0.083081804
wide_first_8x,2097152.0,9.0,gpu1,2534137.125,0.98339283,0.085347064
wide_first_8x,2097152.0,10.0,cpu1,2855729.5,0.98314285,0.08793006
wide_first_8x,2097152.0,12.0,gpu1,2563249.0,0.9827857,0.09348692
wide_first_8x,2097152.0,16.0,gpu1,2750005.75,0.9817857,0.10697198
wide_first_8x,2097152.0,18.0,cpu1,3732631.25,0.98142856,0.11438131
wide_first_8x,2097152.0,20.0,cpu1,6003558.75,0.9812857,0.11927865
wide_first_8x,4194304.0,4.0,cpu1,2410716.5,0.98478574,0.06625428
wide_first_8x,4194304.0,5.0,cpu1,3066017.0,0.9852143,0.07209574
wide_first_8x,4194304.0,14.0,cpu1,4156499.5,0.98335713,0.09261303
wide_first_8x,4194304.0,16.0,cpu1,4825782.5,0.98317856,0.0978082
wide_first_8x,4194304.0,20.0,gpu1,3450341.5,0.98285717,0.11063302
wide_first_8x,8388608.0,7.0,cpu1,4492117.5,0.98574996,0.0722236
wide_first_8x,8388608.0,7.0,gpu1,3989555.25,0.98574996,0.0722236
wide_first_8x,8388608.0,8.0,cpu1,4521019.5,0.9857857,0.07358326
wide_first_8x,8388608.0,9.0,cpu1,5141733.0,0.9852857,0.07620287
wide_first_8x,8388608.0,10.0,cpu1,5345291.0,0.9858214,0.07336934
wide_first_8x,8388608.0,10.0,gpu1,4032541.5,0.9858214,0.07336934
wide_first_8x,8388608.0,12.0,cpu1,5585727.5,0.98471427,0.080438875
wide_first_8x,8388608.0,14.0,cpu1,5845582.5,0.9850714,0.082692
wide_first_8x,8388608.0,14.0,gpu1,4237756.0,0.9850714,0.082692
wide_first_8x,8388608.0,16.0,cpu1,5283010.5,0.98478574,0.087500654
wide_first_8x,8388608.0,18.0,cpu1,7335002.5,0.98464286,0.09155208
wide_first_8x,8388608.0,20.0,cpu1,7141160.5,0.9838214,0.10168831
wide_first_8x,16777216.0,3.0,cpu1,6021449.5,0.985,0.06192545
wide_first_8x,16777216.0,4.0,cpu1,6717447.5,0.98632145,0.06707242
wide_first_8x,16777216.0,4.0,gpu1,6089089.5,0.98632145,0.06707242
wide_first_8x,16777216.0,7.0,cpu1,7093196.5,0.9861429,0.073420875
wide_first_8x,16777216.0,8.0,cpu1,7298091.0,0.9861786,0.07427258
wide_first_8x,16777216.0,8.0,gpu1,6012441.5,0.9861786,0.07427258
wide_first_8x,16777216.0,9.0,cpu1,7952343.0,0.9859643,0.07357317
wide_first_8x,16777216.0,9.0,gpu1,6040213.5,0.9859643,0.07357317
wide_first_8x,16777216.0,10.0,cpu1,8024659.0,0.9861786,0.07608486
wide_first_8x,16777216.0,10.0,gpu1,6263119.5,0.9861786,0.07608486
wide_first_8x,16777216.0,12.0,cpu1,8001508.0,0.9857857,0.08116883
wide_first_8x,16777216.0,12.0,gpu1,6182055.0,0.9857857,0.08116883
wide_first_8x,16777216.0,14.0,cpu1,9044606.0,0.9858214,0.08135614
wide_first_8x,16777216.0,20.0,cpu1,9537315.0,0.98535717,0.09090711
wide_first_8x,16777216.0,20.0,gpu1,6734481.0,0.98535717,0.09090711
